Front Left,Left Angle,Right Angle,Front Right,Distance Count,Maze Location,Forward Speed count,Rotation Speed count,Left Motor Volts Scaled,Right Motor Volts Scaled,Cross Track Error,Steering Correction,loopTick,Front sum,Front diff,Distance Count Travelled,Distance MM,Profile Forward Speed mm,Profile Rotation Speed deg,LeftVolts,RightVolts,Maze X,Maze Y,time_s,Speed_mm_s
53,246,2,4,20,2,2000,-3108,75,18,0,0,2908,57,49,2203,391.773994913292,355.673168328,-422.243999999556,2.6999999999999997,0.6479999999999999,0,2,0.61,355.673168327996
11,202,3,3,20,2,2000,-3108,79,14,0,0,2909,14,8,2223,395.330726596572,355.673168328,-422.243999999556,2.844,0.504,0,2,0.62,355.6731683280017
6,158,4,3,20,2,2000,-3108,82,10,0,0,2910,9,3,2243,398.887458279852,355.673168328,-422.243999999556,2.952,0.36,0,2,0.63,355.6731683280017
9,107,11,2,20,2,2000,-3108,83,9,0,0,2911,11,7,2263,402.444189963132,355.673168328,-422.243999999556,2.988,0.32399999999999995,0,2,0.64,355.673168327996
10,12,21,1,19,2,2000,-3108,87,13,0,0,2912,11,9,2282,405.823085062248,355.673168328,-422.243999999556,3.1319999999999997,0.46799999999999997,0,2,0.65,337.88950991160476
13,5,40,1,20,2,2000,-2805,74,20,0,0,2913,14,12,2302,409.379816745528,355.673168328,-381.07928571388504,2.6639999999999997,0.72,0,2,0.66,355.673168327996
13,6,72,1,20,2,2000,-2502,67,26,0,0,2914,14,12,2322,412.936548428808,355.673168328,-339.91457142821406,2.412,0.9359999999999999,0,2,0.67,355.6731683280017
10,6,111,2,21,2,2000,-2199,53,33,0,0,2915,12,8,2343,416.671116696252,355.673168328,-298.749857142543,1.908,1.188,0,2,0.68,373.45682674439865
6,4,158,2,20,2,2000,-1896,46,46,0,0,2916,8,4,2363,420.227848379532,355.673168328,-257.58514285687204,1.656,1.656,0,2,0.69,355.67316832800566
3,6,203,1,20,2,2000,-1593,38,54,0,0,2917,4,2,2383,423.784580062812,355.673168328,-216.42042857120103,1.3679999999999999,1.944,0,2,0.7,355.673168327996
3,7,236,2,20,2,2000,-1290,32,61,0,0,2918,5,1,2403,427.341311746092,355.673168328,-175.25571428553002,1.152,2.1959999999999997,0,2,0.71,355.6731683280017
1,8,264,2,20,2,2000,-987,31,61,0,0,2919,3,-1,2423,430.898043429372,355.673168328,-134.090999999859,1.1159999999999999,2.1959999999999997,0,2,0.72,355.6731683280017
1,7,279,2,20,2,2000,-684,35,57,0,0,2920,3,-1,2443,434.454775112652,355.673168328,-92.92628571418801,1.26,2.052,0,2,0.73,355.673168327996
2,9,286,4,20,2,2000,-381,34,58,0,0,2921,6,-2,2463,438.011506795932,355.673168328,-51.761571428517,1.224,2.0879999999999996,0,2,0.74,355.6731683280017
1,10,288,4,20,2,2000,-78,37,56,0,0,2922,5,-3,2483,441.568238479212,355.673168328,-10.596857142846002,1.3319999999999999,2.016,0,2,0.75,355.6731683280017
2,10,281,3,19,2,2000,0,46,54,0,0,2923,5,-1,2502,444.947133578328,355.673168328,0.0,1.656,1.944,0,2,0.76,337.8895099115991
2,10,275,3,20,2,2000,0,48,46,0,0,2924,5,-1,2522,448.503865261608,355.673168328,0.0,1.7279999999999998,1.656,0,2,0.77,355.673168327996
1,11,266,2,21,18,2280,0,37,72,255,10,2925,3,-1,2543,452.238433529052,405.46741189392,0.0,1.3319999999999999,2.5919999999999996,1,2,0.78,373.45682674439865
2,10,258,2,20,18,2560,0,51,97,255,9,2926,4,0,2563,455.795165212332,455.26165545984,0.0,1.8359999999999999,3.4919999999999995,1,2,0.79,355.6731683280017
2,11,242,2,23,18,2840,0,59,102,255,8,2927,4,0,2586,459.885406648104,505.05589902576,0.0,2.1239999999999997,3.6719999999999997,1,2,0.8,409.0241435771983
4,10,230,2,24,18,3120,0,79,110,255,7,2928,6,2,2610,464.15348466804,554.85014259168,0.0,2.844,3.9599999999999995,1,2,0.81,426.8078019936009
3,9,204,3,27,18,3400,0,97,107,208,6,2929,6,0,2637,468.955072440468,604.6443861576,0.0,3.4919999999999995,3.852,1,2,0.82,480.1587772428028
5,11,183,4,30,18,3680,0,113,99,166,4,2930,9,1,2667,474.290169965388,654.43862972352,0.0,4.068,3.5639999999999996,1,2,0.83,533.5097524919997
5,10,162,2,32,18,3960,0,131,102,124,3,2931,7,3,2699,479.980940658636,704.23287328944,0.0,4.715999999999999,3.6719999999999997,1,2,0.84,569.0770693247994
3,9,144,1,36,18,4240,0,140,101,88,2,2932,4,2,2735,486.38305768854,754.02711685536,0.0,5.04,3.6359999999999997,1,2,0.85,640.2117029904042
4,10,131,2,39,18,4520,0,142,113,62,1,2933,6,2,2774,493.318684470936,803.82136042128,0.0,5.111999999999999,4.068,1,2,0.86,693.5626782395951
2,14,126,1,43,18,4800,0,140,121,52,1,2934,3,1,2817,500.965657589988,853.6156039872,0.0,5.04,4.356,1,2,0.87,764.6973119052
2,18,127,0,45,18,5080,0,139,135,54,1,2935,2,2,2862,508.968303877368,903.40984755312,0.0,5.004,4.859999999999999,1,2,0.88,800.2646287379996
2,24,127,0,48,18,5360,0,139,148,54,1,2936,2,2,2910,517.50445991724,953.20409111904,0.0,5.004,5.327999999999999,1,2,0.89,853.6156039871961
1,41,134,1,54,18,5640,0,135,141,93,2,2937,2,0,2964,527.107635462096,1002.99833468496,0.0,4.859999999999999,5.076,1,2,0.9,960.3175544856063
2,60,140,1,55,18,5920,0,143,158,80,2,2938,3,1,3019,536.888647591116,1052.79257825088,0.0,5.148,5.688,1,2,0.91,978.1012129019919
2,57,149,1,54,18,5640,0,131,152,92,2,2939,3,1,3073,546.491823135972,1002.99833468496,0.0,4.715999999999999,5.4719999999999995,1,2,0.92,960.3175544856063
2,11,140,1,56,18,5360,0,109,129,80,2,2940,3,1,3129,556.450671849156,953.20409111904,0.0,3.9239999999999995,4.643999999999999,1,2,0.93,995.8848713184002
1,3,135,1,55,18,5080,0,98,114,70,2,2941,2,0,3184,566.231683978176,903.40984755312,0.0,3.5279999999999996,4.104,1,2,0.94,978.1012129020028
5,1,128,1,53,18,4800,0,95,104,56,1,2942,6,4,3237,575.657022938868,853.6156039872,0.0,3.42,3.7439999999999998,1,2,0.95,942.533896069198
5,2,120,2,51,18,4520,0,88,91,40,1,2943,7,3,3288,584.726688731232,803.82136042128,0.0,3.1679999999999997,3.276,1,2,0.96,906.9665792364041
9,2,111,2,50,18,4240,0,81,69,22,0,2944,11,7,3338,593.618517939432,754.02711685536,0.0,2.916,2.484,1,2,0.97,889.1829208199957
8,2,107,5,46,18,3960,0,78,64,14,0,2945,13,3,3384,601.799000810976,704.23287328944,0.0,2.808,2.304,1,2,0.98,818.048287154408
7,3,105,6,45,18,3680,0,62,49,10,0,2946,13,1,3429,609.801647098356,654.43862972352,0.0,2.2319999999999998,1.7639999999999998,1,2,0.99,800.2646287379996
9,3,101,8,40,18,3400,0,63,54,2,0,2947,17,1,3469,616.915110464916,604.6443861576,0.0,2.268,1.944,1,2,1.0,711.346336655992
9,4,98,7,39,18,3120,0,50,37,-4,-1,2948,16,2,3508,623.850737247312,554.85014259168,0.0,1.7999999999999998,1.3319999999999999,1,2,1.01,693.5626782396065
7,5,97,8,35,18,2840,0,42,37,-6,-1,2949,15,-1,3543,630.075017693052,505.05589902576,0.0,1.5119999999999998,1.3319999999999999,1,2,1.02,622.4280445739959
7,6,97,9,33,18,2560,0,27,28,-6,-1,2950,16,-2,3576,635.943624970464,455.26165545984,0.0,0.972,1.008,1,2,1.03,586.8607277412019
8,6,99,9,29,34,2280,0,18,30,0,0,2951,17,-1,3605,641.10088591122,405.46741189392,0.0,0.6479999999999999,1.0799999999999998,2,2,1.04,515.7260940755914
7,7,96,9,26,34,2000,0,13,27,0,0,2952,16,-2,3631,645.724637099484,355.673168328,0.0,0.46799999999999997,0.972,2,2,1.05,462.3751188264005
9,9,98,9,23,34,2000,0,26,31,0,0,2953,18,0,3654,649.814878535256,355.673168328,0.0,0.9359999999999999,1.1159999999999999,2,2,1.06,409.0241435771983
7,9,93,9,21,34,2000,0,39,30,0,0,2954,16,-2,3675,653.5494468027,355.673168328,0.0,1.404,1.0799999999999998,2,2,1.07,373.45682674440434
8,11,95,9,22,34,2000,0,33,27,0,0,2955,17,-1,3697,657.461851654308,355.673168328,0.0,1.188,0.972,2,2,1.08,391.2404851608013
6,12,92,10,21,34,2000,0,36,29,0,0,2956,16,-4,3718,661.196419921752,355.673168328,0.0,1.2959999999999998,1.0439999999999998,2,2,1.09,373.45682674439297
7,13,94,11,19,34,2000,0,43,37,0,0,2957,18,-4,3737,664.575315020868,355.673168328,0.0,1.5479999999999998,1.3319999999999999,2,2,1.1,337.8895099115991
8,15,93,12,19,34,2000,303,36,45,0,0,2958,20,-4,3756,667.954210119984,355.673168328,41.164714285671,1.2959999999999998,1.6199999999999999,2,2,1.11,337.88950991161045
7,19,98,11,19,34,2000,606,22,60,0,0,2959,18,-4,3775,671.3331052191,355.673168328,82.329428571342,0.7919999999999999,2.1599999999999997,2,2,1.12,337.8895099115991
10,20,96,12,18,34,2000,909,21,70,0,0,2960,22,-2,3793,674.534163734052,355.673168328,123.49414285701302,0.7559999999999999,2.52,2,2,1.13,320.10585149519784
7,20,91,11,18,34,2000,1212,11,82,0,0,2961,18,-4,3811,677.735222249004,355.673168328,164.658857142684,0.39599999999999996,2.952,2,2,1.14,320.1058514952021
10,22,84,13,18,34,2000,1515,7,89,0,0,2962,23,-3,3829,680.936280763956,355.673168328,205.82357142835502,0.252,3.2039999999999997,2,2,1.15,320.1058514952021
11,17,72,13,18,34,2000,1818,5,93,0,0,2963,24,-2,3847,684.137339278908,355.673168328,246.98828571402603,0.18,3.348,2,2,1.16,320.1058514952021
14,13,49,11,19,34,2000,2121,1,92,0,0,2964,25,3,3866,687.516234378024,355.673168328,288.15299999969704,0.036,3.312,2,2,1.17,337.8895099115991
43,10,31,12,19,34,2000,2424,6,88,0,0,2965,55,31,3885,690.89512947714,355.673168328,329.317714285368,0.21599999999999997,3.1679999999999997,2,2,1.18,337.8895099115991
60,6,17,9,19,34,2000,2727,8,87,0,0,2966,69,51,3904,694.274024576256,355.673168328,370.482428571039,0.288,3.1319999999999997,2,2,1.19,337.8895099115991
65,4,10,9,19,34,2000,3030,8,88,0,0,2967,74,56,3923,697.652919675372,355.673168328,411.64714285671005,0.288,3.1679999999999997,2,2,1.2,337.8895099115991
60,2,8,8,19,34,2000,3108,8,89,0,0,2968,68,52,3942,701.031814774488,355.673168328,422.243999999556,0.288,3.2039999999999997,2,2,1.21,337.8895099115991
48,3,14,8,19,34,2000,3108,15,83,0,0,2969,56,40,3961,704.410709873604,355.673168328,422.243999999556,0.5399999999999999,2.988,2,2,1.22,337.8895099115991
37,4,14,7,20,34,2000,3108,12,79,0,0,2970,44,30,3981,707.967441556884,355.673168328,422.243999999556,0.43199999999999994,2.844,2,2,1.23,355.673168327996
25,6,17,6,20,34,2000,3108,18,73,0,0,2971,31,19,4001,711.524173240164,355.673168328,422.243999999556,0.6479999999999999,2.6279999999999997,2,2,1.24,355.67316832800736
16,5,20,5,19,34,2000,3108,25,74,0,0,2972,21,11,4020,714.90306833928,355.673168328,422.243999999556,0.8999999999999999,2.6639999999999997,2,2,1.25,337.8895099115991
8,4,28,4,20,34,2000,3108,17,75,0,0,2973,12,4,4040,718.45980002256,355.673168328,422.243999999556,0.612,2.6999999999999997,2,2,1.26,355.673168327996
7,4,25,10,21,34,2000,3108,10,75,0,0,2974,17,-3,4061,722.194368290004,355.673168328,422.243999999556,0.36,2.6999999999999997,2,2,1.27,373.45682674440434
6,3,20,57,19,34,2000,3108,20,79,0,0,2975,63,-51,4080,725.57326338912,355.673168328,422.243999999556,0.72,2.844,2,2,1.28,337.8895099115991
4,3,17,92,19,34,2000,3108,16,84,0,0,2976,96,-88,4099,728.952158488236,355.673168328,422.243999999556,0.576,3.0239999999999996,2,2,1.29,337.8895099115991
4,3,18,76,20,34,2000,3108,13,80,0,0,2977,80,-72,4119,732.508890171516,355.673168328,422.243999999556,0.46799999999999997,2.88,2,2,1.3,355.673168327996
3,6,96,55,20,34,2000,3108,13,80,0,0,2978,58,-52,4139,736.065621854796,355.673168328,422.243999999556,0.46799999999999997,2.88,2,2,1.31,355.673168327996
5,12,315,36,20,34,2000,3108,11,82,0,0,2979,41,-31,4159,739.622353538076,355.673168328,422.243999999556,0.39599999999999996,2.952,2,2,1.32,355.67316832800736
7,21,305,20,21,34,2000,2805,12,74,0,0,2980,27,-13,4180,743.35692180552,355.673168328,381.07928571388504,0.43199999999999994,2.6639999999999997,2,2,1.33,373.45682674439297
7,34,276,9,20,34,2000,2502,26,66,0,0,2981,16,-2,4200,746.9136534888,355.673168328,339.91457142821406,0.9359999999999999,2.376,2,2,1.34,355.67316832800736
6,49,231,3,20,34,2000,2199,42,51,0,0,2982,9,3,4220,750.47038517208,355.673168328,298.749857142543,1.5119999999999998,1.8359999999999999,2,2,1.35,355.673168327996
6,69,185,4,21,34,2000,1896,43,41,0,0,2983,10,2,4241,754.204953439524,355.673168328,257.58514285687204,1.5479999999999998,1.476,2,2,1.36,373.45682674440434
6,89,146,5,19,34,2000,1593,57,42,0,0,2984,11,1,4260,757.58384853864,355.673168328,216.42042857120103,2.052,1.5119999999999998,2,2,1.37,337.8895099115991
5,104,123,7,20,34,2000,1290,63,30,0,0,2985,12,-2,4280,761.14058022192,355.673168328,175.25571428553002,2.268,1.0799999999999998,2,2,1.38,355.6731683280039
5,116,105,7,20,34,2000,987,63,29,0,0,2986,12,-2,4300,764.6973119052,355.673168328,134.090999999859,2.268,1.0439999999999998,2,2,1.39,355.673168327996
5,124,95,8,19,34,2000,684,65,36,0,0,2987,13,-3,4319,768.076207004316,355.673168328,92.92628571418801,2.34,1.2959999999999998,2,2,1.4,337.8895099115991
7,128,91,8,20,34,2000,381,60,34,0,0,2988,15,-1,4339,771.632938687596,355.673168328,51.761571428517,2.1599999999999997,1.224,2,2,1.41,355.67316832800736
7,129,89,7,20,34,2000,78,60,33,0,0,2989,14,0,4359,775.189670370876,355.673168328,10.596857142846002,2.1599999999999997,1.188,2,2,1.42,355.673168327996
6,127,91,8,20,34,2000,0,52,41,0,0,2990,14,-2,4379,778.746402054156,355.673168328,0.0,1.8719999999999999,1.476,2,2,1.43,355.673168327996
6,124,92,7,20,34,2000,0,46,48,0,0,2991,13,-1,4399,782.303133737436,355.673168328,0.0,1.656,1.7279999999999998,2,2,1.44,355.67316832800736
6,123,98,8,20,35,2280,0,56,60,-25,-1,2992,14,-2,4419,785.859865420716,405.46741189392,0.0,2.016,2.1599999999999997,2,3,1.45,355.673168327996
7,121,102,8,21,35,2560,0,69,72,-19,-1,2993,15,-1,4440,789.59443368816,455.26165545984,0.0,2.484,2.5919999999999996,2,3,1.46,373.45682674440434
6,114,102,8,23,35,2840,0,77,84,-12,-1,2994,14,-2,4463,793.684675123932,505.05589902576,0.0,2.772,3.0239999999999996,2,3,1.47,409.0241435771983
7,115,102,9,24,35,3120,0,93,96,-13,-1,2995,16,-2,4487,797.952753143868,554.85014259168,0.0,3.348,3.4559999999999995,2,3,1.48,426.8078019935952
6,116,104,8,27,35,3400,0,101,104,-12,-1,2996,14,-2,4514,802.754340916296,604.6443861576,0.0,3.6359999999999997,3.7439999999999998,2,3,1.49,480.15877724279744
7,114,102,8,30,35,3680,0,106,106,-12,-1,2997,15,-1,4544,808.089438441216,654.43862972352,0.0,3.816,3.816,2,3,1.5,533.5097524919997
6,117,101,9,32,35,3960,0,121,113,-16,-1,2998,15,-3,4576,813.780209134464,704.23287328944,0.0,4.356,4.068,2,3,1.51,569.077069324805
7,117,98,9,35,35,4240,0,128,121,-19,-1,2999,16,-2,4611,820.004489580204,754.02711685536,0.0,4.608,4.356,2,3,1.52,622.4280445739959
7,114,95,8,40,35,4520,0,127,121,-19,-1,3000,15,-1,4651,827.117952946764,803.82136042128,0.0,4.572,4.356,2,3,1.53,711.3463366560034
4,116,95,7,42,35,4800,0,136,133,-21,-1,3001,11,-3,4693,834.587089481652,853.6156039872,0.0,4.896,4.787999999999999,2,3,1.54,746.9136534887973
4,116,96,6,45,35,5080,0,139,136,-20,-1,3002,10,-2,4738,842.589735769032,903.40984755312,0.0,5.004,4.896,2,3,1.55,800.2646287379996
4,113,94,5,49,35,5360,0,144,136,-19,-1,3003,9,-1,4787,851.303728393068,953.20409111904,0.0,5.183999999999999,4.896,2,3,1.56,871.3992624035988
5,112,95,5,53,35,5640,0,149,135,-17,-1,3004,10,0,4840,860.72906735376,1002.99833468496,0.0,5.364,4.859999999999999,2,3,1.57,942.533896069198
5,111,96,7,54,35,5920,0,164,146,-15,-1,3005,12,-2,4894,870.332242898616,1052.79257825088,0.0,5.904,5.255999999999999,2,3,1.58,960.3175544855949
7,102,91,8,52,35,5640,0,151,150,-11,-1,3006,15,-1,4946,879.579745275144,1002.99833468496,0.0,5.436,5.3999999999999995,2,3,1.59,924.750237652801
8,70,45,8,57,35,5360,0,110,126,60,1,3007,16,0,5003,889.716430572492,953.20409111904,0.0,3.9599999999999995,4.536,2,3,1.6,1013.6685297347972
9,11,11,9,55,35,5080,0,97,119,0,-1,3008,18,0,5058,899.497442701512,903.40984755312,0.0,3.4919999999999995,4.284,2,3,1.61,978.1012129020032
10,4,4,11,53,35,4800,0,94,110,0,0,3009,21,-1,5111,908.922781662204,853.6156039872,0.0,3.384,3.9599999999999995,2,3,1.62,942.533896069198
11,3,4,13,52,35,4520,0,81,94,0,0,3010,24,-2,5163,918.170284038732,803.82136042128,0.0,2.916,3.384,2,3,1.63,924.7502376528215
20,4,5,20,50,35,4240,0,75,77,0,0,3011,40,0,5213,927.062113246932,754.02711685536,0.0,2.6999999999999997,2.772,2,3,1.64,889.1829208199957
24,4,6,27,47,35,3960,0,68,68,0,0,3012,51,-3,5260,935.42043270264,704.23287328944,0.0,2.448,2.448,2,3,1.65,835.8319455708048
28,6,8,32,44,35,3680,0,64,56,0,0,3013,60,-4,5304,943.245242405856,654.43862972352,0.0,2.304,2.016,2,3,1.66,782.4809703215913
31,6,10,37,40,35,3400,0,63,56,0,0,3014,68,-6,5344,950.358705772416,604.6443861576,0.0,2.268,2.016,2,3,1.67,711.3463366560034
35,4,10,41,39,35,3120,0,48,41,0,0,3015,76,-6,5383,957.294332554812,554.85014259168,0.0,1.7279999999999998,1.476,2,3,1.68,693.5626782395951
39,5,14,48,36,35,2840,0,40,33,0,0,3016,87,-9,5419,963.696449584716,505.05589902576,0.0,1.44,1.188,2,3,1.69,640.2117029904042
41,7,15,53,34,35,2560,0,28,21,0,0,3017,94,-12,5453,969.742893446292,455.26165545984,0.0,1.008,0.7559999999999999,2,3,1.7,604.6443861575989
48,9,17,59,30,36,2280,0,23,16,0,0,3018,107,-11,5483,975.077990971212,405.46741189392,0.0,0.828,0.576,2,4,1.71,533.5097524919997
54,10,19,63,24,36,2300,303,35,51,0,0,3019,117,-9,5507,979.346068991148,409.0241435772,41.164714285671,1.26,1.8359999999999999,2,4,1.72,426.8078019935952
58,12,23,68,24,36,2300,606,26,59,0,0,3020,126,-10,5531,983.614147011084,409.0241435772,82.329428571342,0.9359999999999999,2.1239999999999997,2,4,1.73,426.8078019936066
61,13,25,73,24,36,2300,909,19,64,0,0,3021,134,-12,5555,987.88222503102,409.0241435772,123.49414285701302,0.6839999999999999,2.304,2,4,1.74,426.8078019935952
64,14,30,79,25,36,2300,1212,6,69,0,0,3022,143,-15,5580,992.32813963512,409.0241435772,164.658857142684,0.21599999999999997,2.484,2,4,1.75,444.59146041000355
66,14,34,88,23,36,2300,1515,10,78,0,0,3023,154,-22,5603,996.418381070892,409.0241435772,205.82357142835502,0.36,2.808,2,4,1.76,409.0241435771983
66,13,41,97,22,36,2300,1818,9,87,0,0,3024,163,-31,5625,1000.3307859225,409.0241435772,246.98828571402603,0.32399999999999995,3.1319999999999997,2,4,1.77,391.2404851608013
64,9,50,103,22,36,2300,2121,8,89,0,0,3025,167,-39,5647,1004.243190774108,409.0241435772,288.15299999969704,0.288,3.2039999999999997,2,4,1.78,391.2404851608013
59,8,73,105,21,36,2300,2424,9,97,0,0,3026,164,-46,5668,1007.977759041552,409.0241435772,329.317714285368,0.32399999999999995,3.4919999999999995,2,4,1.79,373.45682674439297
52,6,99,103,21,36,2300,2727,9,99,0,0,3027,155,-51,5689,1011.712327308996,409.0241435772,370.482428571039,0.32399999999999995,3.5639999999999996,2,4,1.8,373.45682674440434
52,4,126,100,21,36,2300,3030,10,100,0,0,3028,152,-48,5710,1015.44689557644,409.0241435772,411.64714285671005,0.36,3.5999999999999996,2,4,1.81,373.45682674440434
46,3,160,101,22,36,2300,3108,7,97,0,0,3029,147,-55,5732,1019.359300428048,409.0241435772,422.243999999556,0.252,3.4919999999999995,2,4,1.82,391.24048516078994
40,3,194,103,22,36,2300,3108,13,92,0,0,3030,143,-63,5754,1023.271705279656,409.0241435772,422.243999999556,0.46799999999999997,3.312,2,4,1.83,391.2404851608013
30,2,228,103,22,36,2300,3108,19,88,0,0,3031,133,-73,5776,1027.184110131264,409.0241435772,422.243999999556,0.6839999999999999,3.1679999999999997,2,4,1.84,391.2404851608127
21,4,266,102,22,36,2300,3108,27,81,0,0,3032,123,-81,5798,1031.096514982872,409.0241435772,422.243999999556,0.972,2.916,2,4,1.85,391.2404851607786
16,5,313,99,22,36,2300,3108,30,79,0,0,3033,115,-83,5820,1035.00891983448,409.0241435772,422.243999999556,1.0799999999999998,2.844,2,4,1.86,391.2404851608013
9,6,387,89,23,36,2300,3108,26,76,0,0,3034,98,-80,5843,1039.099161270252,409.0241435772,422.243999999556,0.9359999999999999,2.7359999999999998,2,4,1.87,409.0241435771983
7,5,437,82,22,36,2300,3108,30,80,0,0,3035,89,-75,5865,1043.01156612186,409.0241435772,422.243999999556,1.0799999999999998,2.88,2,4,1.88,391.24048516081
3,3,407,69,23,36,2300,3108,25,79,0,0,3036,72,-66,5888,1047.101807557632,409.0241435772,422.243999999556,0.8999999999999999,2.844,2,4,1.89,409.0241435771983
4,3,365,58,23,36,2300,3108,19,84,0,0,3037,62,-54,5911,1051.192048993404,409.0241435772,422.243999999556,0.6839999999999999,3.0239999999999996,2,4,1.9,409.0241435771983
4,4,329,47,22,36,2300,3108,20,91,0,0,3038,51,-43,5933,1055.104453845012,409.0241435772,422.243999999556,0.72,3.276,2,4,1.91,391.2404851608013
4,5,272,37,23,36,2300,3108,13,91,0,0,3039,41,-33,5956,1059.194695280784,409.0241435772,422.243999999556,0.46799999999999997,3.276,2,4,1.92,409.0241435771983
5,9,222,26,23,36,2300,3108,16,89,0,0,3040,31,-21,5979,1063.284936716556,409.0241435772,422.243999999556,0.576,3.2039999999999997,2,4,1.93,409.024143577221
6,19,230,16,22,36,2300,2805,29,83,0,0,3041,22,-10,6001,1067.197341568164,409.0241435772,381.07928571388504,1.0439999999999998,2.988,2,4,1.94,391.2404851607786
6,32,208,7,24,36,2300,2502,26,72,0,0,3042,13,-1,6025,1071.4654195881,409.0241435772,339.91457142821406,0.9359999999999999,2.5919999999999996,2,4,1.95,426.80780199361794
7,51,174,5,23,36,2300,2199,40,64,0,0,3043,12,2,6048,1075.555661023872,409.0241435772,298.749857142543,1.44,2.304,2,4,1.96,409.0241435771983
10,75,144,5,23,36,2300,1896,55,50,0,0,3044,15,5,6071,1079.645902459644,409.0241435772,257.58514285687204,1.9799999999999998,1.7999999999999998,2,4,1.97,409.0241435771983
6,101,117,5,22,36,2300,1593,68,45,0,0,3045,11,1,6093,1083.558307311252,409.0241435772,216.42042857120103,2.448,1.6199999999999999,2,4,1.98,391.2404851608013
5,119,96,6,23,36,2300,1290,69,37,0,0,3046,11,-1,6116,1087.648548747024,409.0241435772,175.25571428553002,2.484,1.3319999999999999,2,4,1.99,409.0241435771983
5,135,84,6,23,36,2300,987,72,34,0,0,3047,11,-1,6139,1091.738790182796,409.0241435772,134.090999999859,2.5919999999999996,1.224,2,4,2.0,409.0241435771983
7,144,76,8,23,36,2300,684,71,35,0,0,3048,15,-1,6162,1095.829031618568,409.0241435772,92.92628571418801,2.5559999999999996,1.26,2,4,2.01,409.0241435772073
6,149,74,7,23,36,2300,381,67,38,0,0,3049,13,-1,6185,1099.91927305434,409.0241435772,51.761571428517,2.412,1.3679999999999999,2,4,2.02,409.0241435771892
6,150,75,8,23,36,2300,78,64,42,0,0,3050,14,-2,6208,1104.009514490112,409.0241435772,10.596857142846002,2.304,1.5119999999999998,2,4,2.03,409.0241435772073
7,145,76,8,23,36,2020,0,43,32,0,0,3051,15,-1,6231,1108.099755925884,359.22990001128,0.0,1.5479999999999998,1.152,2,4,2.04,409.0241435771892
6,139,77,7,22,36,2000,0,38,41,0,0,3052,13,-1,6253,1112.012160777492,355.673168328,0.0,1.3679999999999999,1.476,2,4,2.05,391.24048516081
8,138,85,8,21,20,2280,0,54,54,-53,-2,3053,16,0,6274,1115.746729044936,405.46741189392,0.0,1.944,1.944,1,4,2.06,373.45682674439604
6,131,89,7,21,20,2560,0,70,70,-42,-2,3054,13,-1,6295,1119.48129731238,455.26165545984,0.0,2.52,2.52,1,4,2.07,373.45682674441264
7,130,93,8,25,20,2840,0,72,72,-37,-2,3055,15,-1,6320,1123.92721191648,505.05589902576,0.0,2.5919999999999996,2.5919999999999996,1,4,2.08,444.5914604099823
7,124,92,7,25,20,3120,0,85,92,-32,-1,3056,14,0,6345,1128.37312652058,554.85014259168,0.0,3.0599999999999996,3.312,1,4,2.09,444.59146041000207
7,124,93,8,26,20,3400,0,98,109,-31,-1,3057,15,-1,6371,1132.996877708844,604.6443861576,0.0,3.5279999999999996,3.9239999999999995,1,4,2.1,462.3751188264016
7,122,92,8,30,20,3680,0,104,103,-30,-1,3058,15,-1,6401,1138.331975233764,654.43862972352,0.0,3.7439999999999998,3.7079999999999997,1,4,2.11,533.5097524920116
9,122,94,9,32,20,3960,0,116,113,-28,-1,3059,18,0,6433,1144.022745927012,704.23287328944,0.0,4.175999999999999,4.068,1,4,2.12,569.077069324781
7,122,91,9,35,20,4240,0,128,116,-31,-1,3060,16,-2,6468,1150.247026372752,754.02711685536,0.0,4.608,4.175999999999999,1,4,2.13,622.4280445740211
9,123,92,9,39,20,4520,0,129,123,-31,-1,3061,18,0,6507,1157.182653155148,803.82136042128,0.0,4.643999999999999,4.428,1,4,2.14,693.5626782395797
11,120,92,9,41,20,4800,0,140,133,-28,-1,3062,20,2,6548,1164.473953105872,853.6156039872,0.0,5.04,4.787999999999999,1,4,2.15,729.1299950724052
10,122,92,9,45,20,5080,0,140,133,-30,-1,3063,19,1,6593,1172.476599393252,903.40984755312,0.0,5.04,4.787999999999999,1,4,2.16,800.2646287379818
11,119,89,9,48,20,5360,0,142,143,-30,-1,3064,20,2,6641,1181.012755433124,953.20409111904,0.0,5.111999999999999,5.148,1,4,2.17,853.6156039872321
12,116,85,10,52,20,5640,0,149,141,-31,-1,3065,22,2,6693,1190.260257809652,1002.99833468496,0.0,5.364,5.076,1,4,2.18,924.7502376527805
12,109,67,11,55,20,5920,0,155,148,-42,-2,3066,23,1,6748,1200.041269938672,1052.79257825088,0.0,5.579999999999999,5.327999999999999,1,4,2.19,978.1012129020136
12,98,23,11,53,20,5640,0,147,144,4,0,3067,23,1,6801,1209.466608899364,1002.99833468496,0.0,5.292,5.183999999999999,1,4,2.2,942.5338960691771
14,17,12,13,57,20,5360,0,116,117,0,-1,3068,27,1,6858,1219.603294196712,953.20409111904,0.0,4.175999999999999,4.212,1,4,2.21,1013.668529734831
17,6,8,13,55,20,5080,0,103,111,0,0,3069,30,4,6913,1229.384306325732,903.40984755312,0.0,3.7079999999999997,3.9959999999999996,1,4,2.22,978.1012129019701
