Front Left,Left Angle,Right Angle,Front Right,Distance Count,Maze Location,Forward Speed count,Rotation Speed count,Left Motor Volts Scaled,Right Motor Volts Scaled,Front sum,Front diff,Distance Count Travelled,Distance MM,Profile Forward Speed mm,Profile Rotation Speed deg,LeftVolts,RightVolts,Maze X,Maze Y
2,86,149,1,21,0,2000,0,44,44,3,1,859,152.761625796876,355.673168328,0.0,1.5839999999999999,1.5839999999999999,0,0
1,85,148,0,20,0,2000,0,47,47,1,1,879,156.318357480156,355.673168328,0.0,1.692,1.692,0,0
2,87,148,2,20,0,2000,0,47,47,4,0,899,159.875089163436,355.673168328,0.0,1.692,1.692,0,0
1,88,147,1,20,0,2000,0,49,45,2,0,919,163.431820846716,355.673168328,0.0,1.7639999999999998,1.6199999999999999,0,0
1,87,143,1,20,0,2000,0,49,46,2,0,939,166.988552529996,355.673168328,0.0,1.7639999999999998,1.656,0,0
1,90,146,2,19,0,2000,0,51,51,3,-1,958,170.367447629112,355.673168328,0.0,1.8359999999999999,1.8359999999999999,0,0
1,87,145,1,20,0,2000,0,50,46,2,0,978,173.924179312392,355.673168328,0.0,1.7999999999999998,1.656,0,0
1,89,145,1,20,0,2000,0,49,46,2,0,998,177.480910995672,355.673168328,0.0,1.7639999999999998,1.656,0,0
1,88,146,1,21,0,2000,0,46,42,2,0,1019,181.215479263116,355.673168328,0.0,1.656,1.5119999999999998,0,0
2,86,144,1,20,0,2000,0,47,48,3,1,1039,184.772210946396,355.673168328,0.0,1.692,1.7279999999999998,0,0
2,87,146,0,20,0,2000,0,47,47,2,2,1059,188.328942629676,355.673168328,0.0,1.692,1.692,0,0
1,87,147,1,20,0,2000,0,47,47,2,0,1079,191.885674312956,355.673168328,0.0,1.692,1.692,0,0
1,85,146,1,20,0,2000,0,47,47,2,0,1099,195.442405996236,355.673168328,0.0,1.692,1.692,0,0
1,84,145,1,20,0,2000,0,47,47,2,0,1119,198.999137679516,355.673168328,0.0,1.692,1.692,0,0
2,84,147,0,20,0,2000,0,47,47,2,2,1139,202.555869362796,355.673168328,0.0,1.692,1.692,0,0
1,87,144,0,20,0,2000,0,45,49,1,1,1159,206.112601046076,355.673168328,0.0,1.6199999999999999,1.7639999999999998,0,0
0,88,140,1,20,0,2000,0,46,49,1,-1,1179,209.669332729356,355.673168328,0.0,1.656,1.7639999999999998,0,0
3,92,145,1,20,0,2000,0,49,45,4,2,1199,213.226064412636,355.673168328,0.0,1.7639999999999998,1.6199999999999999,0,0
1,93,151,1,20,0,2000,0,45,49,2,0,1219,216.782796095916,355.673168328,0.0,1.6199999999999999,1.7639999999999998,0,0
1,93,156,1,20,0,2000,0,49,45,2,0,1239,220.339527779196,355.673168328,0.0,1.7639999999999998,1.6199999999999999,0,0
3,93,152,1,20,0,2000,0,49,46,4,2,1259,223.896259462476,355.673168328,0.0,1.7639999999999998,1.656,0,0
1,94,151,0,20,0,2000,0,49,46,1,1,1279,227.452991145756,355.673168328,0.0,1.7639999999999998,1.656,0,0
1,97,153,1,20,0,2000,0,49,46,2,0,1299,231.009722829036,355.673168328,0.0,1.7639999999999998,1.656,0,0
2,96,152,0,20,0,2000,0,51,44,2,2,1319,234.566454512316,355.673168328,0.0,1.8359999999999999,1.5839999999999999,0,0
1,94,149,1,20,0,2000,0,49,46,2,0,1339,238.123186195596,355.673168328,0.0,1.7639999999999998,1.656,0,0
2,96,152,1,20,0,2000,0,49,46,3,1,1359,241.679917878876,355.673168328,0.0,1.7639999999999998,1.656,0,0
1,96,151,1,20,0,2000,0,45,49,2,0,1379,245.236649562156,355.673168328,0.0,1.6199999999999999,1.7639999999999998,0,0
1,94,151,1,20,0,2000,0,48,47,2,0,1399,248.793381245436,355.673168328,0.0,1.7279999999999998,1.692,0,0
1,96,154,1,20,0,2000,0,47,47,2,0,1419,252.350112928716,355.673168328,0.0,1.692,1.692,0,0
1,96,152,1,20,0,2000,0,47,47,2,0,1439,255.906844611996,355.673168328,0.0,1.692,1.692,0,0
0,94,149,2,20,0,2000,0,47,47,2,-2,1459,259.463576295276,355.673168328,0.0,1.692,1.692,0,0
0,96,150,1,20,0,2000,0,49,45,1,-1,1479,263.020307978556,355.673168328,0.0,1.7639999999999998,1.6199999999999999,0,0
1,96,148,1,20,0,2000,0,49,46,2,0,1499,266.577039661836,355.673168328,0.0,1.7639999999999998,1.656,0,0
2,96,150,1,20,0,2000,0,49,46,3,1,1519,270.133771345116,355.673168328,0.0,1.7639999999999998,1.656,0,0
1,96,149,1,20,0,2000,0,49,46,2,0,1539,273.690503028396,355.673168328,0.0,1.7639999999999998,1.656,0,0
2,96,149,1,20,0,2000,0,47,48,3,1,1559,277.247234711676,355.673168328,0.0,1.692,1.7279999999999998,0,0
1,96,150,1,20,0,2000,0,47,47,2,0,1579,280.803966394956,355.673168328,0.0,1.692,1.692,0,0
1,93,148,1,20,0,2000,0,47,47,2,0,1599,284.360698078236,355.673168328,0.0,1.692,1.692,0,0
2,95,149,0,20,0,2000,0,45,49,2,2,1619,287.917429761516,355.673168328,0.0,1.6199999999999999,1.7639999999999998,0,0
2,97,149,1,20,0,2000,0,46,49,3,1,1639,291.474161444796,355.673168328,0.0,1.656,1.7639999999999998,0,0
1,96,146,1,19,0,2000,0,51,51,2,0,1658,294.853056543912,355.673168328,0.0,1.8359999999999999,1.8359999999999999,0,0
3,96,146,1,21,0,2000,0,44,44,4,2,1679,298.587624811356,355.673168328,0.0,1.5839999999999999,1.5839999999999999,0,0
2,96,145,1,20,0,2000,0,47,47,3,1,1699,302.144356494636,355.673168328,0.0,1.692,1.692,0,0
2,98,147,1,19,0,2000,0,53,49,3,1,1718,305.523251593752,355.673168328,0.0,1.908,1.7639999999999998,0,0
2,96,144,1,21,0,2000,0,46,42,3,1,1739,309.257819861196,355.673168328,0.0,1.656,1.5119999999999998,0,0
2,98,145,1,20,0,2000,0,51,44,3,1,1759,312.814551544476,355.673168328,0.0,1.8359999999999999,1.5839999999999999,0,0
1,97,142,1,19,0,2000,0,53,50,2,0,1778,316.193446643592,355.673168328,0.0,1.908,1.7999999999999998,0,0
2,97,144,1,20,0,2000,0,48,48,3,1,1798,319.750178326872,355.673168328,0.0,1.7279999999999998,1.7279999999999998,0,0
2,97,144,1,20,0,2000,0,48,48,3,1,1818,323.306910010152,355.673168328,0.0,1.7279999999999998,1.7279999999999998,0,0
1,96,143,1,20,0,2000,0,46,50,2,0,1838,326.863641693432,355.673168328,0.0,1.656,1.7999999999999998,0,0
