Front Left,Left Angle,Right Angle,Front Right,Distance Count,Maze Location,Forward Speed count,Rotation Speed count,Left Motor Volts Scaled,Right Motor Volts Scaled,Front sum,Front diff,Distance Count Travelled,Distance MM,Profile Forward Speed mm,Profile Rotation Speed deg,LeftVolts,RightVolts,Maze X,Maze Y
3,4,485,87,23,36,2300,3108,22,87,90,-84,5968,1061.328734290752,409.0241435772,422.243999999556,0.7919999999999999,3.1319999999999997,2,4
3,4,437,70,22,36,2300,3108,23,94,73,-67,5990,1065.24113914236,409.0241435772,422.243999999556,0.828,3.384,2,4
4,4,399,59,23,36,2300,3108,16,94,63,-55,6013,1069.331380578132,409.0241435772,422.243999999556,0.576,3.384,2,4
5,5,320,45,22,36,2300,3108,20,97,50,-40,6035,1073.24378542974,409.0241435772,422.243999999556,0.72,3.4919999999999995,2,4
5,10,271,31,23,36,2300,2805,23,88,36,-26,6058,1077.334026865512,409.0241435772,381.07928571388504,0.828,3.1679999999999997,2,4
7,18,279,17,23,36,2300,2502,34,77,24,-10,6081,1081.424268301284,409.0241435772,339.91457142821406,1.224,2.772,2,4
10,30,244,8,24,36,2300,2199,42,62,18,2,6105,1085.69234632122,409.0241435772,298.749857142543,1.5119999999999998,2.2319999999999998,2,4
7,46,211,5,24,36,2300,1896,51,51,12,2,6129,1089.960424341156,409.0241435772,257.58514285687204,1.8359999999999999,1.8359999999999999,2,4
7,65,177,4,22,36,2300,1593,68,49,11,3,6151,1093.872829192764,409.0241435772,216.42042857120103,2.448,1.7639999999999998,2,4
5,79,148,6,22,36,2300,1290,77,41,11,-1,6173,1097.785234044372,409.0241435772,175.25571428553002,2.772,1.476,2,4
4,91,129,6,23,36,2300,987,76,35,10,-2,6196,1101.875475480144,409.0241435772,134.090999999859,2.7359999999999998,1.26,2,4
5,96,118,7,23,36,2300,684,73,38,12,-2,6219,1105.965716915916,409.0241435772,92.92628571418801,2.6279999999999997,1.3679999999999999,2,4
8,99,115,6,23,36,2300,381,72,39,14,2,6242,1110.055958351688,409.0241435772,51.761571428517,2.5919999999999996,1.404,2,4
6,100,117,7,23,36,2300,78,66,45,13,-1,6265,1114.14619978746,409.0241435772,10.596857142846002,2.376,1.6199999999999999,2,4
7,98,120,7,22,36,2020,0,50,38,14,0,6287,1118.058604639068,359.22990001128,0.0,1.7999999999999998,1.3679999999999999,2,4
6,94,123,7,23,36,2000,0,38,40,13,-1,6310,1122.14884607484,355.673168328,0.0,1.3679999999999999,1.44,2,4
7,89,126,7,21,20,2000,0,37,53,14,0,6331,1125.883414342284,355.673168328,0.0,1.3319999999999999,1.908,1,4
8,86,133,7,20,20,2280,0,53,66,15,1,6351,1129.440146025564,405.46741189392,0.0,1.908,2.376,1,4
7,83,134,7,22,20,2560,0,60,77,14,0,6373,1133.352550877172,455.26165545984,0.0,2.1599999999999997,2.772,1,4
8,84,136,7,24,20,2840,0,71,84,15,1,6397,1137.620628897108,505.05589902576,0.0,2.5559999999999996,3.0239999999999996,1,4
7,90,133,7,25,20,3120,0,83,100,14,0,6422,1142.066543501208,554.85014259168,0.0,2.988,3.5999999999999996,1,4
7,88,126,8,25,20,3400,0,106,114,15,-1,6447,1146.512458105308,604.6443861576,0.0,3.816,4.104,1,4
7,93,125,8,29,20,3680,0,112,110,15,-1,6476,1151.669719046064,654.43862972352,0.0,4.032,3.9599999999999995,1,4
9,95,117,9,32,20,3960,0,126,111,18,0,6508,1157.360489739312,704.23287328944,0.0,4.536,3.9959999999999996,1,4
8,98,114,9,36,20,4240,0,133,111,17,-1,6544,1163.762606769216,754.02711685536,0.0,4.787999999999999,3.9959999999999996,1,4
10,98,110,10,37,20,4520,0,149,125,20,0,6581,1170.342560383284,803.82136042128,0.0,5.364,4.5,1,4
9,98,108,10,42,20,4800,0,143,131,19,-1,6623,1177.811696918172,853.6156039872,0.0,5.148,4.715999999999999,1,4
8,99,109,9,44,20,5080,0,145,143,17,-1,6667,1185.636506621388,903.40984755312,0.0,5.22,5.148,1,4
12,97,107,10,47,20,5360,0,151,151,22,2,6714,1193.994826077096,953.20409111904,0.0,5.436,5.436,1,4
10,95,100,9,51,20,5640,0,150,158,19,1,6765,1203.06449186946,1002.99833468496,0.0,5.3999999999999995,5.688,1,4
12,88,92,11,56,20,5920,0,155,150,23,1,6821,1213.023340582644,1052.79257825088,0.0,5.579999999999999,5.3999999999999995,1,4
13,42,44,13,58,20,5640,0,131,132,26,0,6879,1223.337862464156,1002.99833468496,0.0,4.715999999999999,4.752,1,4
15,9,15,13,51,20,5360,0,142,142,28,2,6930,1232.40752825652,953.20409111904,0.0,5.111999999999999,5.111999999999999,1,4
17,5,8,15,54,20,5080,0,118,114,32,2,6984,1242.010703801376,903.40984755312,0.0,4.247999999999999,4.104,1,4
21,5,8,18,53,20,4800,0,104,109,39,3,7037,1251.436042762068,853.6156039872,0.0,3.7439999999999998,3.9239999999999995,1,4
24,6,10,21,52,20,4520,0,93,92,45,3,7089,1260.683545138596,803.82136042128,0.0,3.348,3.312,1,4
28,6,8,23,50,20,4240,0,79,83,51,5,7139,1269.575374346796,754.02711685536,0.0,2.844,2.988,1,4
33,7,8,27,47,20,3960,0,73,73,60,6,7186,1277.933693802504,704.23287328944,0.0,2.6279999999999997,2.6279999999999997,1,4
36,7,8,30,44,20,3680,0,69,61,66,6,7230,1285.75850350572,654.43862972352,0.0,2.484,2.1959999999999997,1,4
39,10,8,34,44,20,3400,0,50,47,73,5,7274,1293.583313208936,604.6443861576,0.0,1.7999999999999998,1.692,1,4
46,10,10,38,39,20,3120,0,49,46,84,8,7313,1300.518939991332,554.85014259168,0.0,1.7639999999999998,1.656,1,4
50,10,9,41,36,20,2840,0,41,38,91,9,7349,1306.921057021236,505.05589902576,0.0,1.476,1.3679999999999999,1,4
55,15,11,45,33,20,2560,0,33,30,100,10,7382,1312.789664298648,455.26165545984,0.0,1.188,1.0799999999999998,1,4
63,15,15,51,31,4,2280,0,17,21,114,12,7413,1318.302598407732,405.46741189392,0.0,0.612,0.7559999999999999,0,4
68,18,16,56,27,4,2300,0,28,40,124,12,7440,1323.10418618016,409.0241435772,0.0,1.008,1.44,0,4
73,20,17,60,22,4,2300,-303,54,49,133,13,7462,1327.016591031768,409.0241435772,-41.164714285671,1.944,1.7639999999999998,0,4
76,21,20,65,25,4,2300,-606,54,27,141,11,7487,1331.462505635868,409.0241435772,-82.329428571342,1.944,0.972,0,4
84,26,24,68,24,4,2300,-909,68,18,152,16,7511,1335.730583655804,409.0241435772,-123.49414285701302,2.448,0.6479999999999999,0,4
89,28,25,73,23,4,2300,-1212,81,11,162,16,7534,1339.820825091576,409.0241435772,-164.658857142684,2.916,0.39599999999999996,0,4
99,33,25,76,22,4,2300,-1515,91,9,175,23,7556,1343.733229943184,409.0241435772,-205.82357142835502,3.276,0.32399999999999995,0,4
113,40,23,76,21,4,2300,-1818,100,9,189,37,7577,1347.467798210628,409.0241435772,-246.98828571402603,3.5999999999999996,0.32399999999999995,0,4
130,52,21,74,21,4,2300,-2121,103,8,204,56,7598,1351.202366478072,409.0241435772,-288.15299999969704,3.7079999999999997,0.288,0,4
151,67,16,72,21,4,2300,-2424,103,10,223,79,7619,1354.936934745516,409.0241435772,-329.317714285368,3.7079999999999997,0.36,0,4
160,88,11,66,21,4,2300,-2727,104,11,226,94,7640,1358.67150301296,409.0241435772,-370.482428571039,3.7439999999999998,0.39599999999999996,0,4
160,110,9,56,21,4,2300,-3030,106,12,216,104,7661,1362.406071280404,409.0241435772,-411.64714285671005,3.816,0.43199999999999994,0,4
157,140,16,51,23,4,2300,-3108,97,7,208,106,7684,1366.496312716176,409.0241435772,-422.243999999556,3.4919999999999995,0.252,0,4
159,170,21,45,22,4,2300,-3108,96,17,204,114,7706,1370.408717567784,409.0241435772,-422.243999999556,3.4559999999999995,0.612,0,4
163,209,22,39,21,4,2300,-3108,97,24,202,124,7727,1374.143285835228,409.0241435772,-422.243999999556,3.4919999999999995,0.8639999999999999,0,4
164,240,25,33,23,4,2300,-3108,85,23,197,131,7750,1378.233527271,409.0241435772,-422.243999999556,3.0599999999999996,0.828,0,4
162,284,30,24,24,4,2300,-3108,80,20,186,138,7774,1382.501605290936,409.0241435772,-422.243999999556,2.88,0.72,0,4
158,342,33,18,22,4,2300,-3108,87,27,176,140,7796,1386.414010142544,409.0241435772,-422.243999999556,3.1319999999999997,0.972,0,4
155,398,32,14,22,4,2300,-3108,92,24,169,141,7818,1390.326414994152,409.0241435772,-422.243999999556,3.312,0.8639999999999999,0,4
145,407,31,13,23,4,2300,-3108,88,21,158,132,7841,1394.416656429924,409.0241435772,-422.243999999556,3.1679999999999997,0.7559999999999999,0,4
135,366,26,14,22,4,2300,-3108,92,25,149,121,7863,1398.329061281532,409.0241435772,-422.243999999556,3.312,0.8999999999999999,0,4
116,333,25,19,23,4,2300,-3108,92,18,135,97,7886,1402.419302717304,409.0241435772,-422.243999999556,3.312,0.6479999999999999,0,4
91,302,26,18,23,4,2300,-3108,94,16,109,73,7909,1406.509544153076,409.0241435772,-422.243999999556,3.384,0.576,0,4
73,242,21,20,23,4,2300,-3108,92,18,93,53,7932,1410.599785588848,409.0241435772,-422.243999999556,3.312,0.6479999999999999,0,4
57,209,22,24,23,4,2300,-2805,86,24,81,33,7955,1414.69002702462,409.0241435772,-381.07928571388504,3.0959999999999996,0.8639999999999999,0,4
38,206,16,27,23,4,2300,-2502,77,33,65,11,7978,1418.780268460392,409.0241435772,-339.91457142821406,2.772,1.188,0,4
22,180,17,30,24,4,2300,-2199,61,42,52,-8,8002,1423.048346480328,409.0241435772,-298.749857142543,2.1959999999999997,1.5119999999999998,0,4
15,155,14,34,23,4,2300,-1896,58,51,49,-19,8025,1427.1385879161,409.0241435772,-257.58514285687204,2.0879999999999996,1.8359999999999999,0,4
25,125,12,33,22,4,2300,-1593,56,61,58,-8,8047,1431.050992767708,409.0241435772,-216.42042857120103,2.016,2.1959999999999997,0,4
39,109,10,33,23,4,2300,-1290,43,67,72,6,8070,1435.14123420348,409.0241435772,-175.25571428553002,1.5479999999999998,2.412,0,4
41,96,9,30,24,4,2300,-987,35,67,71,11,8094,1439.409312223416,409.0241435772,-134.090999999859,1.26,2.412,0,4
42,91,9,31,22,4,2300,-684,42,75,73,11,8116,1443.321717075024,409.0241435772,-92.92628571418801,1.5119999999999998,2.6999999999999997,0,4
46,85,9,33,23,4,2300,-381,38,72,79,13,8139,1447.411958510796,409.0241435772,-51.761571428517,1.3679999999999999,2.5919999999999996,0,4
49,85,10,35,23,4,2300,-78,40,70,84,14,8162,1451.502199946568,409.0241435772,-10.596857142846002,1.44,2.52,0,4
50,87,10,36,23,4,2020,0,33,47,86,14,8185,1455.59244138234,359.22990001128,0.0,1.188,1.692,0,4
50,92,12,39,21,4,2000,0,43,48,89,11,8206,1459.327009649784,355.673168328,0.0,1.5479999999999998,1.7279999999999998,0,4
56,95,14,44,21,5,2000,0,48,43,100,12,8227,1463.061577917228,355.673168328,0.0,1.7279999999999998,1.5479999999999998,0,5
57,99,16,47,20,5,2000,0,56,41,104,10,8247,1466.618309600508,355.673168328,0.0,2.016,1.476,0,5
62,104,19,51,22,5,2000,0,47,34,113,11,8269,1470.530714452116,355.673168328,0.0,1.692,1.224,0,5
63,106,20,55,20,5,2000,-303,60,35,118,8,8289,1474.087446135396,355.673168328,-41.164714285671,2.1599999999999997,1.26,0,5
65,105,22,58,19,5,2000,-606,73,30,123,7,8308,1477.466341234512,355.673168328,-82.329428571342,2.6279999999999997,1.0799999999999998,0,5
67,103,23,60,20,5,2000,-909,77,18,127,7,8328,1481.023072917792,355.673168328,-123.49414285701302,2.772,0.6479999999999999,0,5
70,97,22,61,20,5,2000,-1212,84,11,131,9,8348,1484.579804601072,355.673168328,-164.658857142684,3.0239999999999996,0.39599999999999996,0,5
73,92,22,60,19,5,2000,-1515,93,11,133,13,8367,1487.958699700188,355.673168328,-205.82357142835502,3.348,0.39599999999999996,0,5
82,79,21,60,19,5,2000,-1818,94,10,142,22,8386,1491.337594799304,355.673168328,-246.98828571402603,3.384,0.36,0,5
97,65,17,58,19,5,2000,-2121,99,7,155,39,8405,1494.71648989842,355.673168328,-288.15299999969704,3.5639999999999996,0.252,0,5
116,65,12,56,20,5,2000,-2424,94,4,172,60,8425,1498.2732215817,355.673168328,-329.317714285368,3.384,0.144,0,5
130,84,9,51,20,5,2000,-2727,92,7,181,79,8445,1501.82995326498,355.673168328,-370.482428571039,3.312,0.252,0,5
130,80,6,45,19,5,2000,-3030,99,8,175,85,8464,1505.208848364096,355.673168328,-411.64714285671005,3.5639999999999996,0.288,0,5
125,97,4,44,20,5,2000,-3108,93,7,169,81,8484,1508.765580047376,355.673168328,-422.243999999556,3.348,0.252,0,5
121,114,2,39,20,5,2000,-3108,92,8,160,82,8504,1512.322311730656,355.673168328,-422.243999999556,3.312,0.288,0,5
123,137,2,33,19,5,2000,-3108,90,18,156,90,8523,1515.701206829772,355.673168328,-422.243999999556,3.2399999999999998,0.6479999999999999,0,5
120,161,0,27,20,5,2000,-3108,82,20,147,93,8543,1519.257938513052,355.673168328,-422.243999999556,2.952,0.72,0,5
114,189,1,19,21,5,2000,-3108,77,17,133,95,8564,1522.992506780496,355.673168328,-422.243999999556,2.772,0.612,0,5
110,229,0,15,20,5,2000,-3108,80,20,125,95,8584,1526.549238463776,355.673168328,-422.243999999556,2.88,0.72,0,5
101,277,1,10,20,5,2000,-3108,80,20,111,91,8604,1530.105970147056,355.673168328,-422.243999999556,2.88,0.72,0,5
91,267,1,7,20,5,2000,-3108,84,16,98,84,8624,1533.662701830336,355.673168328,-422.243999999556,3.0239999999999996,0.576,0,5
80,232,1,4,20,5,2000,-3108,86,15,84,76,8644,1537.219433513616,355.673168328,-422.243999999556,3.0959999999999996,0.5399999999999999,0,5
72,201,5,3,20,5,2000,-3108,83,17,75,69,8664,1540.776165196896,355.673168328,-422.243999999556,2.988,0.612,0,5
57,185,9,2,20,5,2000,-3108,87,13,59,55,8684,1544.332896880176,355.673168328,-422.243999999556,3.1319999999999997,0.46799999999999997,0,5
43,154,16,1,20,5,2000,-3108,89,11,44,42,8704,1547.889628563456,355.673168328,-422.243999999556,3.2039999999999997,0.39599999999999996,0,5
29,144,29,1,20,5,2000,-2805,80,20,30,28,8724,1551.446360246736,355.673168328,-381.07928571388504,2.88,0.72,0,5
16,137,53,1,21,5,2000,-2502,70,22,17,15,8745,1555.18092851418,355.673168328,-339.91457142821406,2.52,0.7919999999999999,0,5
8,116,85,1,20,5,2000,-2199,59,40,9,7,8765,1558.73766019746,355.673168328,-298.749857142543,2.1239999999999997,1.44,0,5
4,97,121,1,21,5,2000,-1896,47,44,5,3,8786,1562.472228464904,355.673168328,-257.58514285687204,1.692,1.5839999999999999,0,5
4,81,161,0,20,5,2000,-1593,43,55,4,4,8806,1566.028960148184,355.673168328,-216.42042857120103,1.5479999999999998,1.9799999999999998,0,5
1,72,195,1,20,5,2000,-1290,32,66,2,0,8826,1569.585691831464,355.673168328,-175.25571428553002,1.152,2.376,0,5
0,62,221,1,20,5,2000,-987,30,68,1,-1,8846,1573.142423514744,355.673168328,-134.090999999859,1.0799999999999998,2.448,0,5
2,57,231,1,20,5,2000,-684,33,65,3,1,8866,1576.699155198024,355.673168328,-92.92628571418801,1.188,2.34,0,5
1,58,234,1,21,5,2000,-381,30,60,2,0,8887,1580.433723465468,355.673168328,-51.761571428517,1.0799999999999998,2.1599999999999997,0,5
0,55,231,2,20,5,2000,-78,37,59,2,-2,8907,1583.990455148748,355.673168328,-10.596857142846002,1.3319999999999999,2.1239999999999997,0,5
1,57,227,1,20,5,2000,0,44,52,2,0,8927,1587.547186832028,355.673168328,0.0,1.5839999999999999,1.8719999999999999,0,5
1,62,220,1,20,5,2000,0,51,46,2,0,8947,1591.103918515308,355.673168328,0.0,1.8359999999999999,1.656,0,5
1,68,213,1,20,21,2000,0,46,51,2,0,8967,1594.660650198588,355.673168328,0.0,1.656,1.8359999999999999,1,5
1,65,202,0,20,21,2280,0,52,67,1,1,8987,1598.217381881868,405.46741189392,0.0,1.8719999999999999,2.412,1,5
1,67,192,1,20,21,2560,0,73,79,2,0,9007,1601.774113565148,455.26165545984,0.0,2.6279999999999997,2.844,1,5
1,73,191,1,22,21,2840,0,87,86,2,0,9029,1605.686518416756,505.05589902576,0.0,3.1319999999999997,3.0959999999999996,1,5
3,72,181,0,24,21,3120,0,94,101,3,3,9053,1609.954596436692,554.85014259168,0.0,3.384,3.6359999999999997,1,5
0,73,173,0,26,21,3400,0,109,108,0,0,9079,1614.578347624956,604.6443861576,0.0,3.9239999999999995,3.888,1,5
3,78,168,1,30,21,3680,0,109,109,4,2,9109,1619.913445149876,654.43862972352,0.0,3.9239999999999995,3.9239999999999995,1,5
2,80,161,1,32,21,3960,0,122,118,3,1,9141,1625.604215843124,704.23287328944,0.0,4.3919999999999995,4.247999999999999,1,5
2,83,156,1,35,21,4240,0,131,124,3,1,9176,1631.828496288864,754.02711685536,0.0,4.715999999999999,4.4639999999999995,1,5
3,85,149,1,39,21,4520,0,137,126,4,2,9215,1638.76412307126,803.82136042128,0.0,4.9319999999999995,4.536,1,5
3,85,143,0,42,21,4800,0,141,135,3,3,9257,1646.233259606148,853.6156039872,0.0,5.076,4.859999999999999,1,5
2,89,142,0,45,21,5080,0,139,144,2,2,9302,1654.235905893528,903.40984755312,0.0,5.004,5.183999999999999,1,5
2,93,139,0,47,21,5360,0,148,155,2,2,9349,1662.594225349236,953.20409111904,0.0,5.327999999999999,5.579999999999999,1,5
1,91,131,0,51,21,5640,0,151,158,1,1,9400,1671.6638911416,1002.99833468496,0.0,5.436,5.688,1,5
1,92,131,0,56,21,5920,0,156,151,1,1,9456,1681.622739854784,1052.79257825088,0.0,5.616,5.436,1,5
2,89,126,0,55,21,6200,0,180,169,2,2,9511,1691.403751983804,1102.5868218168,0.0,6.4799999999999995,6.084,1,5
3,88,135,1,56,21,6480,0,187,185,4,2,9567,1701.362600696988,1152.38106538272,0.0,6.731999999999999,6.659999999999999,1,5
3,82,139,0,59,21,6760,0,188,200,3,3,9626,1711.854959162664,1202.17530894864,0.0,6.768,7.199999999999999,1,5
1,86,137,0,63,21,7040,0,189,207,1,1,9689,1723.058663964996,1251.96955251456,0.0,6.803999999999999,7.451999999999999,1,5
2,93,139,1,68,21,7320,0,193,202,3,1,9757,1735.151551688148,1301.76379608048,0.0,6.9479999999999995,7.271999999999999,1,5
1,93,134,0,73,21,7600,0,195,198,1,1,9830,1748.13362233212,1351.5580396464,0.0,7.02,7.127999999999999,1,5
3,95,127,1,72,21,7880,0,218,209,4,2,9902,1760.937856391928,1401.35228321232,0.0,7.847999999999999,7.523999999999999,1,5
4,96,122,0,73,21,8160,0,230,227,4,4,9975,1773.9199270359,1451.14652677824,0.0,8.28,8.171999999999999,1,5
2,96,122,1,80,21,8440,0,220,221,3,1,10055,1788.14685376902,1500.94077034416,0.0,7.919999999999999,7.9559999999999995,1,5
2,99,125,0,83,21,8720,0,229,225,2,2,10138,1802.907290254632,1550.73501391008,0.0,8.244,8.1,1,5
2,97,121,0,87,21,8900,0,225,222,2,2,10225,1818.3790730769,1582.7455990596,0.0,8.1,7.991999999999999,1,5
4,96,125,1,85,21,8900,0,234,231,5,3,10310,1833.49518273084,1582.7455990596,0.0,8.424,8.315999999999999,1,5
2,96,125,0,88,21,8900,0,225,221,2,2,10398,1849.144802137272,1582.7455990596,0.0,8.1,7.9559999999999995,1,5
1,96,125,1,89,21,8900,0,217,222,2,0,10487,1864.972258127868,1582.7455990596,0.0,7.811999999999999,7.991999999999999,1,5
1,96,128,0,91,21,8900,0,206,217,1,1,10578,1881.155387286792,1582.7455990596,0.0,7.4159999999999995,7.811999999999999,1,5
2,93,117,0,90,21,8900,0,210,220,2,2,10668,1897.160679861552,1582.7455990596,0.0,7.56,7.919999999999999,1,5
3,83,109,0,89,21,8900,0,215,221,3,3,10757,1912.988135852148,1582.7455990596,0.0,7.739999999999999,7.9559999999999995,1,5
2,98,116,1,89,21,8900,0,217,219,3,1,10846,1928.815591842744,1582.7455990596,0.0,7.811999999999999,7.8839999999999995,1,5
1,101,112,0,92,21,8900,0,205,208,1,1,10938,1945.176557585832,1582.7455990596,0.0,7.379999999999999,7.4879999999999995,1,5
3,108,113,0,91,21,8900,0,209,208,3,3,11029,1961.359686744756,1582.7455990596,0.0,7.523999999999999,7.4879999999999995,1,5
2,112,109,1,91,21,8900,0,209,205,3,1,11120,1977.54281590368,1582.7455990596,0.0,7.523999999999999,7.379999999999999,1,5
3,110,103,0,92,21,8900,0,206,199,3,3,11212,1993.903781646768,1582.7455990596,0.0,7.4159999999999995,7.164,1,5
3,113,103,1,91,21,8900,0,208,201,4,2,11303,2010.086910805692,1582.7455990596,0.0,7.4879999999999995,7.236,1,5
3,114,102,1,92,21,8900,0,197,202,4,2,11395,2026.44787654878,1582.7455990596,0.0,7.092,7.271999999999999,1,5
3,114,100,0,93,21,8900,0,194,194,3,3,11488,2042.986678876032,1582.7455990596,0.0,6.983999999999999,6.983999999999999,1,5
3,114,98,1,92,21,8900,0,196,196,4,2,11580,2059.34764461912,1582.7455990596,0.0,7.055999999999999,7.055999999999999,1,5
5,118,101,1,92,21,8900,0,196,192,6,4,11672,2075.708610362208,1582.7455990596,0.0,7.055999999999999,6.911999999999999,1,5
3,109,100,1,91,21,8900,0,198,195,4,2,11763,2091.891739521132,1582.7455990596,0.0,7.127999999999999,7.02,1,5
3,119,100,0,91,21,8900,0,197,193,3,3,11854,2108.074868680056,1582.7455990596,0.0,7.092,6.9479999999999995,1,5
4,126,100,0,91,21,8900,0,196,192,4,4,11945,2124.25799783898,1582.7455990596,0.0,7.055999999999999,6.911999999999999,1,5
2,129,100,0,91,21,8900,0,193,193,2,2,12036,2140.441126997904,1582.7455990596,0.0,6.9479999999999995,6.9479999999999995,1,5
4,131,99,1,91,21,8900,0,194,190,5,3,12127,2156.624256156828,1582.7455990596,0.0,6.983999999999999,6.84,1,5
4,131,96,1,90,21,8900,0,198,191,5,3,12217,2172.629548731588,1582.7455990596,0.0,7.127999999999999,6.8759999999999994,1,5
5,134,96,0,90,21,8900,0,199,189,5,5,12307,2188.634841306348,1582.7455990596,0.0,7.164,6.803999999999999,1,5
3,133,92,0,90,21,8900,0,197,190,3,3,12397,2204.640133881108,1582.7455990596,0.0,7.092,6.84,1,5
5,134,93,1,90,21,8900,0,194,192,6,4,12487,2220.645426455868,1582.7455990596,0.0,6.983999999999999,6.911999999999999,1,5
5,132,92,1,90,21,8900,0,194,191,6,4,12577,2236.650719030628,1582.7455990596,0.0,6.983999999999999,6.8759999999999994,1,5
4,129,92,2,90,21,8900,0,193,190,6,2,12667,2252.656011605388,1582.7455990596,0.0,6.9479999999999995,6.84,1,5
4,124,96,0,90,21,8900,0,191,192,4,4,12757,2268.661304180148,1582.7455990596,0.0,6.8759999999999994,6.911999999999999,1,5
4,141,98,1,89,21,8900,0,193,197,5,3,12846,2284.488760170744,1582.7455990596,0.0,6.9479999999999995,7.092,1,5
2,141,100,1,89,21,8900,0,195,194,3,1,12935,2300.31621616134,1582.7455990596,0.0,7.02,6.983999999999999,1,5
3,141,101,1,90,21,8900,0,195,187,4,2,13025,2316.3215087361,1582.7455990596,0.0,7.02,6.731999999999999,1,5
3,138,102,0,89,21,8900,0,199,189,3,3,13114,2332.148964726696,1582.7455990596,0.0,7.164,6.803999999999999,1,5
0,139,101,1,88,21,8900,0,201,195,1,-1,13202,2347.798584133128,1582.7455990596,0.0,7.236,7.02,1,5
4,135,100,1,90,21,8900,0,194,187,5,3,13292,2363.803876707888,1582.7455990596,0.0,6.983999999999999,6.731999999999999,1,5
2,136,101,1,90,21,8900,0,190,191,3,1,13382,2379.809169282648,1582.7455990596,0.0,6.84,6.8759999999999994,1,5
2,134,104,1,88,21,8900,0,197,197,3,1,13470,2395.45878868908,1582.7455990596,0.0,7.092,7.092,1,5
2,132,105,1,89,21,8900,0,192,196,3,1,13559,2411.286244679676,1582.7455990596,0.0,6.911999999999999,7.055999999999999,1,5
2,129,103,1,90,21,8900,0,190,190,3,1,13649,2427.291537254436,1582.7455990596,0.0,6.84,6.84,1,5
3,124,93,1,88,21,8900,0,197,197,4,2,13737,2442.941156660868,1582.7455990596,0.0,7.092,7.092,1,5
2,128,97,1,88,21,8900,0,198,198,3,1,13825,2458.5907760673,1582.7455990596,0.0,7.127999999999999,7.127999999999999,1,5
3,126,103,1,89,21,8900,0,197,193,4,2,13914,2474.418232057896,1582.7455990596,0.0,7.092,6.9479999999999995,1,5
2,126,105,1,89,21,8900,0,196,193,3,1,14003,2490.245688048492,1582.7455990596,0.0,7.055999999999999,6.9479999999999995,1,5
2,123,104,2,89,21,8900,0,194,195,4,0,14092,2506.073144039088,1582.7455990596,0.0,6.983999999999999,7.02,1,5
2,122,106,2,89,21,8900,0,198,191,4,0,14181,2521.900600029684,1582.7455990596,0.0,7.127999999999999,6.8759999999999994,1,5
1,123,107,1,89,21,8900,0,196,193,2,0,14270,2537.72805602028,1582.7455990596,0.0,7.055999999999999,6.9479999999999995,1,5
3,119,108,2,89,21,8900,0,198,191,5,1,14359,2553.555512010876,1582.7455990596,0.0,7.127999999999999,6.8759999999999994,1,5
1,116,110,1,89,21,8900,0,198,191,2,0,14448,2569.382968001472,1582.7455990596,0.0,7.127999999999999,6.8759999999999994,1,5
2,114,110,2,88,21,8900,0,202,195,4,0,14536,2585.032587407904,1582.7455990596,0.0,7.271999999999999,7.02,1,5
1,113,112,3,89,21,8900,0,197,194,4,-2,14625,2600.8600433985,1582.7455990596,0.0,7.092,6.983999999999999,1,5
4,109,109,1,89,21,8620,0,178,182,5,3,14714,2616.687499389096,1532.95135549368,0.0,6.4079999999999995,6.552,1,5
6,89,108,2,89,21,8340,0,161,164,8,4,14803,2632.514955379692,1483.15711192776,0.0,5.795999999999999,5.904,1,5
4,95,121,4,86,21,8060,0,154,157,8,0,14889,2647.808901617796,1433.36286836184,0.0,5.544,5.651999999999999,1,5
3,93,125,2,82,21,7780,0,153,152,5,1,14971,2662.391501519244,1383.56862479592,0.0,5.508,5.4719999999999995,1,5
5,92,128,2,82,21,7500,0,137,140,7,3,15053,2676.974101420692,1333.77438123,0.0,4.9319999999999995,5.04,1,5
6,92,129,3,78,21,7220,0,133,137,9,3,15131,2690.845354985484,1283.98013766408,0.0,4.787999999999999,4.9319999999999995,1,5
8,92,127,4,76,21,6940,0,118,130,12,4,15207,2704.360935381948,1234.18589409816,0.0,4.247999999999999,4.68,1,5
6,93,125,4,73,21,6660,0,111,121,10,2,15280,2717.34300602592,1184.39165053224,0.0,3.9959999999999996,4.356,1,5
8,94,123,5,70,21,6380,0,108,110,13,3,15350,2729.7915669174,1134.59740696632,0.0,3.888,3.9599999999999995,1,5
11,96,120,7,68,21,6100,0,104,99,18,4,15418,2741.884454640552,1084.8031634004,0.0,3.7439999999999998,3.5639999999999996,1,5
12,95,117,7,64,21,5820,0,107,88,19,5,15482,2753.265996027048,1035.00891983448,0.0,3.852,3.1679999999999997,1,5
12,97,116,9,62,21,5540,0,95,78,21,3,15544,2764.291864245216,985.21467626856,0.0,3.42,2.808,1,5
15,99,117,9,58,21,5260,0,91,75,24,6,15602,2774.606386126728,935.42043270264,0.0,3.276,2.6999999999999997,1,5
16,95,110,11,55,21,4980,0,81,72,27,5,15657,2784.387398255748,885.62618913672,0.0,2.916,2.5919999999999996,1,5
20,100,75,15,51,21,4700,0,74,80,35,5,15708,2793.457064048112,835.8319455708,0.0,2.6639999999999997,2.88,1,5
22,102,13,14,49,21,4420,0,64,71,36,8,15757,2802.171056672148,786.03770200488,0.0,2.304,2.5559999999999996,1,5
