Front Left,Left Angle,Right Angle,Front Right,Distance Count,Maze Location,Forward Speed count,Rotation Speed count,Left Motor Volts Scaled,Right Motor Volts Scaled,Front sum,Front diff,Distance Count Travelled,Distance MM,Profile Forward Speed mm,Profile Rotation Speed deg,LeftVolts,RightVolts,Maze X,Maze Y
32,90,4,24,14,1,1400,0,35,35,56,8,1514,269.244588424296,248.9712178296,0.0,1.26,1.26,0,1
32,90,3,24,14,1,1400,0,37,33,56,8,1528,271.734300602592,248.9712178296,0.0,1.3319999999999999,1.188,0,1
34,91,4,25,15,1,1400,0,31,31,59,9,1543,274.401849365052,248.9712178296,0.0,1.1159999999999999,1.1159999999999999,0,1
33,90,5,25,14,1,1400,0,36,32,58,8,1557,276.891561543348,248.9712178296,0.0,1.2959999999999998,1.152,0,1
35,88,5,26,14,1,1400,0,38,31,61,9,1571,279.381273721644,248.9712178296,0.0,1.3679999999999999,1.1159999999999999,0,1
36,88,5,28,14,1,1400,0,40,29,64,8,1585,281.87098589994,248.9712178296,0.0,1.44,1.0439999999999998,0,1
38,85,5,28,14,1,1400,0,37,31,66,10,1599,284.360698078236,248.9712178296,0.0,1.3319999999999999,1.1159999999999999,0,1
40,86,5,28,14,1,1400,0,36,33,68,12,1613,286.850410256532,248.9712178296,0.0,1.2959999999999998,1.188,0,1
41,82,3,28,14,1,1400,0,34,35,69,13,1627,289.340122434828,248.9712178296,0.0,1.224,1.26,0,1
41,78,5,28,14,1,1400,0,32,36,69,13,1641,291.829834613124,248.9712178296,0.0,1.152,1.2959999999999998,0,1
43,81,5,32,14,1,1400,0,35,34,75,11,1655,294.31954679142,248.9712178296,0.0,1.26,1.224,0,1
45,78,7,32,14,1,1400,0,32,36,77,13,1669,296.809258969716,248.9712178296,0.0,1.152,1.2959999999999998,0,1
46,79,6,32,13,1,1400,0,37,40,78,14,1682,299.121134563848,248.9712178296,0.0,1.3319999999999999,1.44,0,1
49,78,5,34,15,1,1400,0,31,31,83,15,1697,301.788683326308,248.9712178296,0.0,1.1159999999999999,1.1159999999999999,0,1
49,75,5,34,13,1,1400,0,38,38,83,15,1710,304.10055892044,248.9712178296,0.0,1.3679999999999999,1.3679999999999999,0,1
54,76,5,37,14,2,1400,0,35,35,91,17,1724,306.590271098736,248.9712178296,0.0,1.26,1.26,0,2
51,76,5,38,14,2,1400,0,37,33,89,13,1738,309.079983277032,248.9712178296,0.0,1.3319999999999999,1.188,0,2
55,75,5,39,13,2,1400,0,39,39,94,16,1751,311.391858871164,248.9712178296,0.0,1.404,1.404,0,2
57,76,5,41,14,2,1400,0,34,37,98,16,1765,313.88157104946,248.9712178296,0.0,1.224,1.3319999999999999,0,2
59,75,5,42,14,2,1400,0,32,39,101,17,1779,316.371283227756,248.9712178296,0.0,1.152,1.404,0,2
60,73,5,44,14,2,1400,0,34,37,104,16,1793,318.860995406052,248.9712178296,0.0,1.224,1.3319999999999999,0,2
66,76,6,47,14,2,1400,0,36,35,113,19,1807,321.350707584348,248.9712178296,0.0,1.2959999999999998,1.26,0,2
67,76,5,50,14,2,1400,-133,37,34,117,17,1821,323.840419762644,248.9712178296,-18.068999999981003,1.3319999999999999,1.224,0,2
70,77,6,52,15,2,1400,-266,37,26,122,18,1836,326.507968525104,248.9712178296,-36.137999999962005,1.3319999999999999,0.9359999999999999,0,2
